id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
0bEV89kjqqueipYLixaIyQ,arpô-restobar-rio-de-janeiro-2,Arpô Restobar,https://s3-media4.fl.yelpcdn.com/bphoto/_li0Hi-4fHsGAhB6S91RGA/o.jpg,False,https://www.yelp.com/biz/arp%C3%B4-restobar-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': -22.9867992, 'longitude': -43.1908684}",[],$,"{'address1': 'R. Raul Pompéia, 13', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22080-001', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Raul Pompéia, 13', 'Rio de Janeiro - RJ 22080-001', 'Brazil']}",+552135022697,+55 21 3502-2697,8724.782593971517
j1RXScsIYsgJ56E1u8VcGA,casa-do-bacalhau-rio-de-janeiro,Casa do Bacalhau,https://s3-media4.fl.yelpcdn.com/bphoto/bPjg_xgxToSN2ySzULnwSw/o.jpg,False,https://www.yelp.com/biz/casa-do-bacalhau-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,6,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': -22.9045281, 'longitude': -43.2880673}",[],$$,"{'address1': 'R. Dias da Cruz, 426', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20720-012', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Dias da Cruz, 426', 'Rio de Janeiro - RJ 20720-012', 'Brazil']}",+552138228200,+55 21 3822-8200,4766.813214642202
MYDnfmYABKRws8kDNlto1w,ming-ye-restaurante-rio-de-janeiro,Ming Ye Restaurante,https://s3-media3.fl.yelpcdn.com/bphoto/wUQ-xN5DDCVO8cKjgUq_yg/o.jpg,False,https://www.yelp.com/biz/ming-ye-restaurante-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': -22.9187502, 'longitude': -43.2089549}",[],,"{'address1': 'Rua Aristides Lobo, 242 Rio Comprido', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20250-450', 'country': 'BR', 'state': 'RJ', 'display_address': ['Rua Aristides Lobo, 242 Rio Comprido', 'Rio de Janeiro - RJ 20250-450', 'Brazil']}",+552122734644,+55 21 2273-4644,4982.184155374296
t-Nx1JhLF0yWZcPLftnkwQ,l-entrecote-de-paris-rio-de-janeiro,L'Entrecote de Paris,https://s3-media2.fl.yelpcdn.com/bphoto/rwTD27Mwr59WOgS29HYiEw/o.jpg,False,https://www.yelp.com/biz/l-entrecote-de-paris-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,7,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': -22.9928637400962, 'longitude': -43.3621763647269}",[],$$$,"{'address1': 'CC Casa', 'address2': 'Av. Ayrton Senna, 2150', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '21011-000', 'country': 'BR', 'state': 'RJ', 'display_address': ['CC Casa', 'Av. Ayrton Senna, 2150', 'Rio de Janeiro - RJ 21011-000', 'Brazil']}",,,12796.7992075006
Lh5BicwBGXJ8-d8wBvImQg,churrasquinho-do-pqd-rio-de-janeiro,Churrasquinho do PQD,https://s3-media2.fl.yelpcdn.com/bphoto/mwRtjiSSMnhjpSVCR0c2QA/o.jpg,False,https://www.yelp.com/biz/churrasquinho-do-pqd-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,4,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': -22.8435419, 'longitude': -43.2628551}",[],$,"{'address1': 'Praça Dr. Valdir da Mota, Olaria', 'address2': 'Largo das Cinco Bocas', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '21021-430', 'country': 'BR', 'state': 'RJ', 'display_address': ['Praça Dr. Valdir da Mota, Olaria', 'Largo das Cinco Bocas', 'Rio de Janeiro - RJ 21021-430', 'Brazil']}",,,10127.464152031396
WppPEkeKfBoRtdY5HQ_Sfg,nordestino-carioca-rio-de-janeiro,Nordestino Carioca,,False,https://www.yelp.com/biz/nordestino-carioca-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': -22.9533405, 'longitude': -43.3412285}",[],,"{'address1': 'Av. Sargento Carlos Argemiro Camargo, 49', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22765-290', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Sargento Carlos Argemiro Camargo, 49', 'Rio de Janeiro - RJ 22765-290', 'Brazil']}",+552134123353,+55 21 3412-3353,9116.521279478937
fWN7IvjEDsXxaMocjmvCaA,confeitaria-colombo-rio-de-janeiro-3,Confeitaria Colombo,https://s3-media3.fl.yelpcdn.com/bphoto/CXOQWTzDcxVEEGa7hdnJVw/o.jpg,False,https://www.yelp.com/biz/confeitaria-colombo-rio-de-janeiro-3?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,33,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.0,"{'latitude': -22.9857420709512, 'longitude': -43.1867124186001}",[],$$,"{'address1': 'Praça Coronel Eugênio Franco, 01', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22070-020', 'country': 'BR', 'state': 'RJ', 'display_address': ['Praça Coronel Eugênio Franco, 01', 'Rio de Janeiro - RJ 22070-020', 'Brazil']}",,,9000.115136765362
kBGTB54PAMHhEqq_0zSDsg,ráscal-rio-de-janeiro,Ráscal,https://s3-media1.fl.yelpcdn.com/bphoto/7bs7a2D4t8ewwqtZZYaqjg/o.jpg,False,https://www.yelp.com/biz/r%C3%A1scal-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,3,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': -22.982077159588, 'longitude': -43.21661903661}",[],$$,"{'address1': 'CC Leblon', 'address2': 'Av. Afrânio de Melo Franco, 290', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22430-060', 'country': 'BR', 'state': 'RJ', 'display_address': ['CC Leblon', 'Av. Afrânio de Melo Franco, 290', 'Rio de Janeiro - RJ 22430-060', 'Brazil']}",+552122596437,+55 21 2259-6437,6582.461428340997
Ecwm-kjkVpTpQ_g6BYGrDw,berg-burger-rio-de-janeiro,Berg Burger,https://s3-media1.fl.yelpcdn.com/bphoto/eXusbn9op43e9cB79GGFaQ/o.jpg,False,https://www.yelp.com/biz/berg-burger-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'foodtrucks', 'title': 'Food Trucks'}]",3.0,"{'latitude': -22.8974608336058, 'longitude': -43.1841847300529}",[],$,"{'address1': 'R. Sacadura Cabral, 78', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20221-903', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Sacadura Cabral, 78', 'Rio de Janeiro - RJ 20221-903', 'Brazil']}",+552130464176,+55 21 3046-4176,8292.274470892899
Q9fzmZ9bPL8azdMHmaJNLQ,casa-paladino-rio-de-janeiro,Casa Paladino,https://s3-media2.fl.yelpcdn.com/bphoto/nY5fcQMWHbQUyD_41k0C4A/o.jpg,False,https://www.yelp.com/biz/casa-paladino-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,6,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'localflavor', 'title': 'Local Flavor'}]",4.0,"{'latitude': -22.9009915, 'longitude': -43.1820321}",[],$$,"{'address1': 'Rua Uruguaiana, 224', 'address2': None, 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '20050-092', 'country': 'BR', 'state': 'RJ', 'display_address': ['Rua Uruguaiana, 224', 'Rio de Janeiro - RJ 20050-092', 'Brazil']}",+552122632094,+55 21 2263-2094,8302.154291175128
5Xh-9j_m3mRalf6AJ7bNjQ,japaway-rio-de-janeiro,Japaway,https://s3-media4.fl.yelpcdn.com/bphoto/bDz_r7hH8gr8pnn5N39isA/o.jpg,False,https://www.yelp.com/biz/japaway-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': -22.9786196899686, 'longitude': -43.2326420917877}",[],$,"{'address1': 'Rua Marquês de São Vicente, 255', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22451-041', 'country': 'BR', 'state': 'RJ', 'display_address': ['Rua Marquês de São Vicente, 255', 'Rio de Janeiro - RJ 22451-041', 'Brazil']}",,,5415.782811903423
HcqPADOJuech5Lka1ck0tQ,clássico-beach-club-urca-rio-de-janeiro,Clássico Beach Club Urca,https://s3-media4.fl.yelpcdn.com/bphoto/RxhpXI-mqIR0nXQyasIaiA/o.jpg,False,https://www.yelp.com/biz/cl%C3%A1ssico-beach-club-urca-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,3,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,"{'latitude': -22.9497073636658, 'longitude': -43.1562610862351}",[],$$,"{'address1': 'Av. Pasteur, 520', 'address2': '', 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '22291-060', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Pasteur, 520', 'Rio de Janeiro - RJ 22291-060', 'Brazil']}",+5521998856204,+55 21 99885-6204,10212.480043035599
wEfy4tE_xudWJ_4BZg6lMA,mexido-gastrô-rio-de-janeiro,Mexido Gastrô,https://s3-media2.fl.yelpcdn.com/bphoto/D7ctYEkCEjZ-7z7TSE6mTQ/o.jpg,False,https://www.yelp.com/biz/mexido-gastr%C3%B4-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",5.0,"{'latitude': -22.89446, 'longitude': -43.23633}",[],,"{'address1': 'R. Capitão Félix, 110', 'address2': 'Loja 10', 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '20920-310', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Capitão Félix, 110', 'Loja 10', 'Rio de Janeiro - RJ 20920-310', 'Brazil']}",+552138609904,+55 21 3860-9904,4808.2702785165175
dQPPvG882JkwObdm26aJ7A,pizza-part-rio-de-janeiro,Pizza Part,,False,https://www.yelp.com/biz/pizza-part-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'pizza', 'title': 'Pizza'}]",5.0,"{'latitude': -22.9109497, 'longitude': -43.2871819}",[],,"{'address1': 'R. Pedro de Carvalho 710 L', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20725-233', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Pedro de Carvalho 710 L', 'Rio de Janeiro - RJ 20725-233', 'Brazil']}",+552125962362,+55 21 2596-2362,4214.4792697064295
QUVtsovYIfzC1uXIWDgC0Q,samba-caffè-rio-de-janeiro,Samba Caffè,https://s3-media2.fl.yelpcdn.com/bphoto/92djZVIP_HMCf8w-JNAv3Q/o.jpg,False,https://www.yelp.com/biz/samba-caff%C3%A8-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,"{'latitude': -22.9019909, 'longitude': -43.1749687}",[],$$,"{'address1': 'R. do Ouvidor, 23', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20010-150', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. do Ouvidor, 23', 'Rio de Janeiro - RJ 20010-150', 'Brazil']}",+552122523876,+55 21 2252-3876,8901.07061522077
oTEZi5IH339Yhp4WQcio1Q,nori-cozinha-oriental-rio-de-janeiro,Nori Cozinha Oriental,https://s3-media2.fl.yelpcdn.com/bphoto/t0gkk9rKhBAHEn8gRxvBbg/o.jpg,False,https://www.yelp.com/biz/nori-cozinha-oriental-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': -22.9821301, 'longitude': -43.2178497}",[],$$,"{'address1': 'Av. Afrânio de Melo Franco 290 lj 402B', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22430-060', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Afrânio de Melo Franco 290 lj 402B', 'Rio de Janeiro - RJ 22430-060', 'Brazil']}",+552125405082,+55 21 2540-5082,6534.344187242859
cWugSzxaWpAPe5ZUQdKEnA,bistrô-the-line-rio-de-janeiro-2,Bistrô  The Line,https://s3-media1.fl.yelpcdn.com/bphoto/hH8NLrfxTavY6qD84zkCkQ/o.jpg,False,https://www.yelp.com/biz/bistr%C3%B4-the-line-rio-de-janeiro-2?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,4,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': -22.905858, 'longitude': -43.168907}",[],$$,"{'address1': 'Praça Marechal Âncora, s/n', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20021-200', 'country': 'BR', 'state': 'RJ', 'display_address': ['Praça Marechal Âncora, s/n', 'Rio de Janeiro - RJ 20021-200', 'Brazil']}",+552125241211,+55 21 2524-1211,9326.854452617134
xopYrLm6Gfm2LBeS_t93Xg,japa-b-rio-de-janeiro,Japa B,https://s3-media1.fl.yelpcdn.com/bphoto/6IB1vMof9zSMY9-UstBZMg/o.jpg,False,https://www.yelp.com/biz/japa-b-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,6,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,"{'latitude': -22.9638867614903, 'longitude': -43.2167352735517}",[],$$$,"{'address1': 'R. José Joaquim Seabra, 10', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22470-130', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. José Joaquim Seabra, 10', 'Rio de Janeiro - RJ 22470-130', 'Brazil']}",+552125300780,+55 21 2530-0780,5083.189089072649
a7BOpvI1zbJy1WZbexaLNg,lapamaki-ipanema-rio-de-janeiro,Lapamaki Ipanema,https://s3-media1.fl.yelpcdn.com/bphoto/UP-WWx6PO4bAM7HJhCSQ2A/o.jpg,False,https://www.yelp.com/biz/lapamaki-ipanema-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,9,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,"{'latitude': -22.9836807, 'longitude': -43.2027283}",[],$$$,"{'address1': 'R. Vinícius De Morais, 124', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22411-010', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Vinícius De Morais, 124', 'Rio de Janeiro - RJ 22411-010', 'Brazil']}",+552135475803,+55 21 3547-5803,7631.829757247002
FHvx-NeDSNZ9BFimLzoIUg,angu-do-gomes-rio-de-janeiro,Angu do Gomes,https://s3-media4.fl.yelpcdn.com/bphoto/iuM4OsnN0XsrCx_W2BlOhw/o.jpg,False,https://www.yelp.com/biz/angu-do-gomes-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,10,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",3.5,"{'latitude': -22.89757, 'longitude': -43.18379}",[],$$,"{'address1': 'R. Sacadura Cabral, 75', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20081-261', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Sacadura Cabral, 75', 'Rio de Janeiro - RJ 20081-261', 'Brazil']}",+552122334561,+55 21 2233-4561,8311.352591051074
wBQBlJgWwZtBF992CctGkQ,paris-6-rio-de-janeiro,Paris 6,https://s3-media2.fl.yelpcdn.com/bphoto/WWJYVJaNi19njfFxK4eSeg/o.jpg,False,https://www.yelp.com/biz/paris-6-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,33,"[{'alias': 'french', 'title': 'French'}]",3.0,"{'latitude': -23.0102412381137, 'longitude': -43.307927231845}",[],$$$,"{'address1': 'Av. Érico Veríssimo 775', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22621-180', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Érico Veríssimo 775', 'Rio de Janeiro - RJ 22621-180', 'Brazil']}",,,10056.453332925812
UJXMRkHBpZ4TXs5dwztACA,restaurante-e-cafeteria-baroa-rio-de-janeiro,Restaurante e Cafeteria Baroa,https://s3-media3.fl.yelpcdn.com/bphoto/Hty31jsZZ-djrRW99qMJGg/o.jpg,False,https://www.yelp.com/biz/restaurante-e-cafeteria-baroa-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,3,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",4.5,"{'latitude': -22.8992405, 'longitude': -43.1789513}",[],$$,"{'address1': 'R. da Quitanda 187 lj A', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20091-005', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. da Quitanda 187 lj A', 'Rio de Janeiro - RJ 20091-005', 'Brazil']}",+552122535810,+55 21 2253-5810,8675.247724147019
3NpNBekVij03IX3wcZwqIA,cervantes-rio-de-janeiro-3,Cervantes,https://s3-media2.fl.yelpcdn.com/bphoto/CNOEGgTx-xjlHiWl5iB7ew/o.jpg,False,https://www.yelp.com/biz/cervantes-rio-de-janeiro-3?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,3,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': -22.9827089, 'longitude': -43.3629394}",[],$$,"{'address1': 'Av. Ayrton Senna, 3000', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22775-904', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Ayrton Senna, 3000', 'Rio de Janeiro - RJ 22775-904', 'Brazil']}",+552124211207,+55 21 2421-1207,12331.407908983152
fb8AiACKQCj3MoCVJqBtcQ,bar-araponga-rio-de-janeiro,Bar Araponga,https://s3-media1.fl.yelpcdn.com/bphoto/MRNTbZbG2R-8W-BKcPxmNA/o.jpg,False,https://www.yelp.com/biz/bar-araponga-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",4.0,"{'latitude': -22.9062429053749, 'longitude': -43.1839533895254}",[],,"{'address1': 'R. Luís de Camões, 91-93 - Centro', 'address2': 'Rio de Janeiro - RJ', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '20051-020', 'country': 'BR', 'state': 'RJ', 'display_address': ['R. Luís de Camões, 91-93 - Centro', 'Rio de Janeiro - RJ', 'Rio de Janeiro - RJ 20051-020', 'Brazil']}",,,7877.42088158438
YE0ru02y0b0_qDqpd14ecw,verano-restaurante-rio-de-janeiro,Verano Restaurante,https://s3-media3.fl.yelpcdn.com/bphoto/JQR4a_r90vBQuLGcxwTmDQ/o.jpg,False,https://www.yelp.com/biz/verano-restaurante-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,4,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",3.5,"{'latitude': -22.9493412, 'longitude': -43.1856688}",[],$$,"{'address1': 'Rua São Clemente, 104', 'address2': 'Botafogo', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22260-000', 'country': 'BR', 'state': 'RJ', 'display_address': ['Rua São Clemente, 104', 'Botafogo', 'Rio de Janeiro - RJ 22260-000', 'Brazil']}",+552122668200,+55 21 2266-8200,7251.925523698424
rMKc4Z6mbzvhOrQ6QZZNvw,atlantico-rio-de-janeiro,Atlantico,https://s3-media1.fl.yelpcdn.com/bphoto/Nx50M6cNS6j0MrG9OipXgg/o.jpg,False,https://www.yelp.com/biz/atlantico-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,"{'latitude': -23.0144313, 'longitude': -43.3016571}",[],$$$,"{'address1': 'Av. do Pepe, QB 04', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22620-170', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. do Pepe, QB 04', 'Rio de Janeiro - RJ 22620-170', 'Brazil']}",+5521995860453,+55 21 99586-0453,10130.031120233696
hSCqZbbZCTJ6oEtCCjVYPg,casa-graviola-rio-de-janeiro,Casa Graviola,https://s3-media2.fl.yelpcdn.com/bphoto/E56Hk0Ha2a38yMrIvLKoaQ/o.jpg,False,https://www.yelp.com/biz/casa-graviola-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,3,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,"{'latitude': -22.985546, 'longitude': -43.227627}",[],,"{'address1': 'Av. Ataulfo de Paiva, 1240', 'address2': '', 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '22410-003', 'country': 'BR', 'state': 'RJ', 'display_address': ['Av. Ataulfo de Paiva, 1240', 'Rio de Janeiro - RJ 22410-003', 'Brazil']}",,,6331.250307791302
PewjjCupmHWiMZU7l4Ur0w,café-do-largo-rio-de-janeiro,Café do Largo,https://s3-media1.fl.yelpcdn.com/bphoto/CY5LuZF1TlKPUWzxdyJNPw/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-do-largo-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'cafes', 'title': 'Cafes'}]",4.0,"{'latitude': -22.9534999, 'longitude': -43.19667}",[],$,"{'address1': 'Largo dos Leões, 81', 'address2': '', 'address3': '', 'city': 'Rio de Janeiro', 'zip_code': '22260-210', 'country': 'BR', 'state': 'RJ', 'display_address': ['Largo dos Leões, 81', 'Rio de Janeiro - RJ 22260-210', 'Brazil']}",+552125304201,+55 21 2530-4201,6328.421827842743
-9O2nDUyY1Ks6RwV6V_--w,sativa-pizzaria-rio-de-janeiro,Sativa Pizzaria,,False,https://www.yelp.com/biz/sativa-pizzaria-rio-de-janeiro?adjust_creative=ZaFQ4_OiriT3AVd55N_QPg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ZaFQ4_OiriT3AVd55N_QPg,1,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': -22.9006334, 'longitude': -43.2805453}",[],$$$,"{'address1': 'Rua Silva Rabelo 52 lj A', 'address2': None, 'address3': None, 'city': 'Rio de Janeiro', 'zip_code': '20735-080', 'country': 'BR', 'state': 'RJ', 'display_address': ['Rua Silva Rabelo 52 lj A', 'Rio de Janeiro - RJ 20735-080', 'Brazil']}",+552122283706,+55 21 2228-3706,4592.047606943297
